failure_taxonomy_id,source_table,benchmark_row_id,dataset_id,task_id,method_id,route_label,failure_class,failure_reason,evidence_pointer,claim_downgrade,artifact_registry_ids,severity,split_id,seed,control_level
ft_906883d1cb17,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,0,null_no_context_signal
ft_f0b3f6e8e6ee,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,0,null_no_context_signal
ft_efa715a186d6,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_ade729bab697,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,cellpack_packed_context_tiny,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_e18cbc7ac203,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_029ee24978fb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_b0a0d9e2b9e3,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,ligand_receptor_pathway_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_101d9c4b4067,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,lightweight_graphsage_aggregation,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_c517f106fc8b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_cd3c08d837cb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_0d4957f3945d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_135d792b05b9,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_1265368480eb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_e3814259636e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_d36eff1e1e15,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_3dba0c360eb4,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,cellpack_packed_context_tiny,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_0b84bcf10876,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_fe7728a0ef99,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_ae751446567e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,ligand_receptor_pathway_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_d5e452cc1475,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,lightweight_graphsage_aggregation,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_94bae25e5778,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_80868e489506,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_93c43fcb6245,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
ft_eff629b0416e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
ft_9d54fe4af7cf,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
